merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_raw,ticket_size_negative_flag,ticket_size_missing_flag,mcc_missing_flag,settlement_account_missing_flag,onboarding_date_missing_flag,merchant_suspended_flag,merchant_blocked_flag
MCH6651,"Mahajan, Vig and Balakrishnan",5411,groceries,Partnership,delhi,Delhi,2023-02-17 00:00:00,ZZEW6214809734757,ACTIVE,1407.45,MCH-6651,0,0,0,0,0,0,0
MCH6206,"Johal, Verma and Sane",5812,eating place,PRIVATE-LIMITED,Jalandhar,Punjab,2024-04-26 14:53:55,,ACTIVE,-765.75,MCH6206,1,0,0,1,0,0,0
MCH9755,"Mane, Dey and Nagy",7011,Hospitality,individual,Lucknow,Uttar Pradesh,2023-05-09 00:00:00,,ACTIVE,2207.77,MCH9755,0,0,0,1,0,0,0
MCH3401,chana llc,5411,Grocery Stores,INDIVIDUAL,Chennai,Tamil Nadu,,XXXX4048,ACTIVE,3703.23,MCH3401,0,0,0,0,1,0,0
MCH7698,SACHDEV AND SONS,5812,Restaurant,Sole Proprietor,Amritsar,Punjab,2023-07-23 00:00:00,,ACTIVE,,MCH7698,0,1,0,1,0,0,0
MCH2085,Loke Inc,0110,HOTEL_LODGING,INDIVIDUAL,HYDERABAD,Telangana,2023-12-05 00:00:00,CQUN5447672400868,BLOCKED,,MCH2085,0,1,0,0,0,0,1
MCH1060,"Subramaniam, Rama and Contractor",4131,Transport,individual,HYDERABAD,Telangana,2024-05-02 09:00:14,FXHY9362967598468,ACTIVE,0.48,mch1060,0,0,0,0,0,0,0
MCH7876,"Deshpande, Nagar and Parsa",,TELECOM,Individual,JPR,Rajasthan,2024-08-22 00:00:00,,ACTIVE,502.95,MCH7876,0,0,1,1,0,0,0
MCH9966,"Kara, Chanda and Hayre",4131,Transportation,Individual,kolkata,West Bengal,2024-01-16 20:22:00,XXXX6108,ACTIVE,3566.37,MCH9966,0,0,0,0,0,0,0
MCH2710,"Ramanathan, Bandi and Edwin",5411,Grocery Stores,sole_proprietor,New Delhi,Delhi,2024-11-07 00:00:00,9267399474,ACTIVE,5021.08,MCH2710,0,0,0,0,0,0,0
MCH2723,Purohit-Dani,,Food,Individual,ASR,Punjab,2024-04-16 04:10:00,XXXX6527,ACTIVE,1384.67,MCH2723,0,0,1,0,0,0,0
MCH6084,Gera-Patla,,Bus/Taxi,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2026-01-26 15:06:00,0059005491,ACTIVE,3360.46,mch6084,0,0,1,0,0,0,0
MCH1457,Shetty Group,5999,Other,INDIVIDUAL,Jalandar,Punjab,2025-07-11 00:00:00,7979475554,ACTIVE,1159.43,MCH1457,0,0,0,0,0,0,0
MCH7866,Bhattacharyya and Sons,5311,Department Stores,Partnership,DELHI,Delhi,2025-10-31 05:29:00,QKIU3712061004002,ACTIVE,2522.0,MCH7866,0,0,0,0,0,0,0
MCH9528,Kibe-Memon,5699,Apparel,SOLE-PROPRIETOR,New Delhi,Delhi,2025-12-07 00:00:00,XXXX9874,ACTIVE,5399.84,MCH9528,0,0,0,0,0,0,0
MCH3612,Vaidya-Arya,5311,Retail,Private Limited,Kolkata,West Bengal,2023-09-01 00:00:00,UOBK5661273202199,ACTIVE,695.7,MCH3612,0,0,0,0,0,0,0
MCH3971,Sura PLC,7011,HOTEL_LODGING,INDIVIDUAL,Dilli,Delhi,2024-04-17 13:25:57,,ACTIVE,748.82,MCH3971,0,0,0,1,0,0,0
MCH6025,Rege-Bali,4131,Transportation,Individual,Bengaluru,Karnataka,2025-04-21 00:00:00,XXXX0320,INACTIVE,2516.42,MCH6025,0,0,0,0,0,0,0
MCH6507,Kadakia PLC,5812,FOOD_SERVICES,PARTNERSHIP,chennai,Tamil Nadu,2023-01-05 00:00:00,XXXX3350,ACTIVE,740.55,MCH 6507,0,0,0,0,0,0,0
MCH8031,CHOKSHI LTD,7011,Hotels,individual,Hyd,Telangana,2025-07-26 00:00:00,3288481391,ACTIVE,2110.06,mch8031,0,0,0,0,0,0,0
MCH8431,Bala Group,4131,Transportation,INDIVIDUAL,LDH,Punjab,2025-05-02 00:00:00,XXXX7030,ACTIVE,964.23,MCH8431,0,0,0,0,0,0,0
MCH9718,Mammen and Sons,5411,kirana,SOLE_PROPRIETOR,Jalandar,Punjab,2023-06-20 00:00:00,3331553891,ACTIVE,678.94,MCH9718,0,0,0,0,0,0,0
MCH3058,Patla-Padmanabhan,5942,Books,individual,Pune,Maharashtra,2024-10-18 00:00:00,OBXD4944464643223,ACTIVE,974.77,MCH 3058,0,0,0,0,0,0,0
MCH8327,Men0n Ltd,,Miscellaneous,INDIVIDUAL,bengaluru,Karnataka,2023-06-18 18:05:34,,INACTIVE,1670.04,MCH-8327,0,0,1,1,0,0,0
MCH9038,"Dara, Pai and Saxena",,garments,Sole Proprietor,LDH,Punjab,2024-04-18 00:00:00,0739300438,ACTIVE,2740.86,MCH9038,0,0,1,0,0,0,0
MCH2412,Nadig Inc,5942,BOOKS_STATIONERY,Individual,Hyderabad,Telangana,2024-12-08 07:03:51,XXXX9581,ACTIVE,144.12,MCH2412,0,0,0,0,0,0,0
MCH2904,IYENGAR-COMAR,9990,Other,PRIVATE_LIMITED,delhi,Delhi,2026-01-05 00:00:00,XXXX7160,ACTIVE,1147.91,MCH2904,0,0,0,0,0,0,0
MCH5405,Balan-Sabharwal,5812,Food,INDIVIDUAL,Bengaluru,Karnataka,2023-04-07 06:56:55,,ACTIVE,2280.95,MCH5405,0,0,0,1,0,0,0
MCH1625,HandaLLC,5912,MEDICAL_STORE,PRIVATE_LIMITED,ludhiana,Punjab,2024-07-27 00:00:00,,INACTIVE,4123.17,MCH1625,0,0,0,1,0,0,0
MCH3926,Master-Sarin,5999,Misc Retail,INDIVIDUAL,Hyderabad,Telangana,2025-05-08 00:00:00,,ACTIVE,1913.5,MCH3926,0,0,0,1,0,0,0
MCH6979,Nadig Ltd,,chemist,sole_proprietor,Chennai,Tamil Nadu,2023-05-18 00:42:04,SYHI9438066539953,INACTIVE,640.32,MCH6979,0,0,1,0,0,0,0
MCH1842,Bedi-Vohra,5411,GROCERY_STORE,private_limited,Lucknow,Uttar Pradesh,,XXXX6666,ACTIVE,1241.96,MCH1842,0,0,0,0,1,0,0
MCH8130,"Kale, Kumer and Chand",,DEPT_STORE,Partnership,Ludhiana,Punjab,2026-02-05 04:03:44,GYEV9276514828192,ACTIVE,419.61,MCH8130,0,0,1,0,0,0,0
MCH1571,"Rao, Viswanathan and Joshi",4131,transprt,sole_proprietor,chennai,Tamil Nadu,2023-08-03 04:40:51,,ACTIVE,866.2,MCH1571,0,0,0,1,0,0,0
MCH9626,Gu1ati-Chhabra,4814,Telecom,partnership,Lucknow,Uttar Pradesh,2025-02-21 13:12:50,,ACTIVE,0.88,mch9626,0,0,0,1,0,0,0
MCH2099,"tara, date and thakur",4131,transprt,SOLE_PROPRIETOR,Madras,Tamil Nadu,2023-06-28 00:00:00,BFBY2666613604973,ACTIVE,1054.15,MCH2099,0,0,0,0,0,0,0
MCH1841,Kadakia-Rao,,Hospitality,sole_proprietor,kolkata,West Bengal,2025-01-07 00:00:00,7706295964,ACTIVE,532.17,MCH1841,0,0,1,0,0,0,0
MCH7901,BALA GROUP,5812,Food,Partnership,Jaipur,Rajasthan,2023-03-02 12:07:59,VXJE9106968913579,ACTIVE,,MCH7901,0,1,0,0,0,0,0
MCH8607,"Wali,ManeandThakur",5699,Clothing,individual,New Delhi,Delhi,2023-10-15 00:00:00,XXXX4911,ACTIVE,0.2981,MCH8607,0,0,0,0,0,0,0
MCH5570,"Sahni, Bala and Sharma",5999,Miscellaneous,individual,New Delhi,Delhi,2025-11-28 06:01:37,,BLOCKED,1506.33,MCH5570,0,0,0,1,0,0,1
MCH5328,Dhaliwal Inc,5812,eating place,PRIVATE-LIMITED,kolkata,West Bengal,2025-04-19 00:00:00,,ACTIVE,375.06,MCH5328,0,0,0,1,0,0,0
MCH2408,"Kumar, Din and Sule",5999,Misc Retail,SOLE_PROPRIETOR,bengaluru,Karnataka,,,ACTIVE,-2001.55,mch2408,1,0,0,1,1,0,0
MCH9448,"Sant, Manda and Khurana",,garments,partnership,Jalandhar,Punjab,2023-08-10 00:00:00,XXXX3103,INACTIVE,0.522,MCH-9448,0,0,1,0,0,0,0
MCH9463,Boase and Sons,5942,Books,PRIVATE_LIMITED,ASR,Punjab,2025-06-01 16:04:50,8867615299,ACTIVE,0.835,MCH9463,0,0,0,0,0,0,0
5882,"Barad, Kara and Gokhale",,phone service,Sole Proprietor,Chennai,Tamil Nadu,2024-09-25 00:00:00,8200004171,INACTIVE,626.5,5882,0,0,1,0,0,0,0
MCH5072,Shroff-Sangha,5999,Retail Other,PRIVATE-LIMITED,jaipur,Rajasthan,2024-12-08 00:00:00,XXXX4443,ACTIVE,3955.29,MCH5072,0,0,0,0,0,0,0
MCH2817,Keer and Sons,5999,Misc Retail,PRIVATE_LIMITED,Ludhiana,Punjab,2025-05-19 00:00:00,XXXX7166,INACTIVE,2074.28,MCH2817,0,0,0,0,0,0,0
MCH7403,"Naik, Badami and Raj",5311,Department Store,SOLE_PROPRIETOR,Poona,Maharashtra,,,ACTIVE,1191.42,MCH7403,0,0,0,1,1,0,0
MCH8984,Sharma Group,5812,Food,private_limited,ludhiana,Punjab,2023-06-21 00:00:00,,ACTIVE,590.58,MCH8984,0,0,0,1,0,0,0
MCH8915,Sur Ltd,5812,FOOD_SERVICES,INDIVIDUAL,Mumbay,Maharashtra,2025-08-04 21:08:00,2079428373,INACTIVE,665.18,MCH8915,0,0,0,0,0,0,0
MCH6109,Sampath Ltd,4814,Telecom,INDIVIDUAL,LDH,Punjab,2026-01-15 23:34:00,6737069990,ACTIVE,399.08,MCH6109,0,0,0,0,0,0,0
MCH9193,Shroff Inc,5411,Grocery Stores,Sole Proprietor,Jalandhar,Punjab,2023-02-10 00:00:00,,ACTIVE,-804.73,MCH 9193,1,0,0,1,0,0,0
MCH7548,Kalla LLC,,Grocery,INDIVIDUAL,Bangalore,Karnataka,2024-05-26 00:00:00,JVRD8475866858020,ACTIVE,3106.71,MCH7548,0,0,1,0,0,0,0
MCH7196,Kurian-Trivedi,4814,Telecom,partnership,Jaipur,Rajasthan,2023-06-09 00:00:00,,ACTIVE,1000.33,mch7196,0,0,0,1,0,0,0
5182,"kadakia, raman and badal",4131,Transport,SOLE-PROPRIETOR,ASR,Punjab,2023-07-15 00:00:00,5073008487,INACTIVE,0.932,5182,0,0,0,0,0,0,0
MCH4839,Sura-Mall,,Transportation,PRIVATE_LIMITED,Ludhiana,Punjab,2025-12-08 00:00:00,,ACTIVE,682.13,MCH4839,0,0,1,1,0,0,0
MCH4369,"Gupta,ManeandBhasin",5812,FOOD_SERVICES,Individual,HYDERABAD,Telangana,2025-03-03 00:00:00,,ACTIVE,950.76,MCH4369,0,0,0,1,0,0,0
MCH3333,Dada PLC,5999,Miscellaneous,PRIVATE_LIMITED,Mumbai,Maharashtra,2024-03-18 00:00:00,,ACTIVE,0.668,MCH3333,0,0,0,1,0,0,0
MCH9278,Pant PLC,5942,Stationery,Partnership,Bangalore,Karnataka,2024-06-25 23:31:00,MCZF8391507084286,ACTIVE,0.822,MCH9278,0,0,0,0,0,0,0
MCH6315,PRABHAKAR-SOMAN,5942,Books,partnership,Mumbai,Maharashtra,,XXXX3336,HOLD,341.33,MCH6315,0,0,0,0,1,0,0
MCH7305,Iyer-Nagi,5699,Apparel,INDIVIDUAL,Mumbai,Maharashtra,2023-08-23 00:00:00,,ACTIVE,1967.89,MCH7305,0,0,0,1,0,0,0
MCH6024,THAKKAR-KUNDA,5411,groceries,SOLE-PROPRIETOR,chennai,Tamil Nadu,2025-05-14 00:00:00,,ACTIVE,-1751.16,MCH6024,1,0,0,1,0,0,0
MCH7912,Sarma-Arya,5699,garments,private_limited,Lucknow,Uttar Pradesh,2025-01-01 00:00:00,ZNNS3870382152945,ACTIVE,1318.64,MCH7912,0,0,0,0,0,0,0
MCH6660,N0ri Gr0up,4814,Telecom,SOLE_PROPRIETOR,chennai,Tamil Nadu,2023-05-26 00:00:00,XXXX4499,ACTIVE,0.303,MCH6660,0,0,0,0,0,0,0
MCH8809,"Doshi, Ghose and Amble",5411,groceries,individual,mumbai,Maharashtra,,,ACTIVE,3965.67,MCH8809,0,0,0,1,1,0,0
MCH7600,Panchal Ltd,5912,chemist,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-10-13 00:00:00,,ACTIVE,1148.2,MCH7600,0,0,0,1,0,0,0
5498,"Gera, Narayan and Sankaran",5311,Department Store,Partnership,Calcutta,West Bengal,2025-11-10 00:00:00,8296349363,ACTIVE,849.49,5498,0,0,0,0,0,0,0
MCH5923,"Banik, Yogi and Seth",4814,Mobile Recharge,INDIVIDUAL,Delhi,Delhi,,CKTY3945451387681,INACTIVE,378.2,mch5923,0,0,0,0,1,0,0
MCH6450,"Goel, Madan and Gola",9420,books,individual,chennai,Tamil Nadu,2025-10-15 00:00:00,,SUSPENDED,0.855,MCH6450,0,0,0,1,0,1,0
MCH6822,"Sankar, Deol and Goswami",4814,Telecom,SOLE-PROPRIETOR,jaipur,Rajasthan,2025-03-31 00:00:00,XXXX2270,INACTIVE,-1194.99,MCH6822,1,0,0,0,0,0,0
5995,Bassi Ltd,5812,eating place,private_limited,LKO,Uttar Pradesh,2024-02-01 00:00:00,XXXX5294,ACTIVE,2631.68,5995,0,0,0,0,0,0,0
MCH5879,"Sridhar, Sani and Ma11",4814,Mobile Recharge,INDIVIDUAL,Hyd,Telangana,2025-12-30 20:57:31,XXXX4907,ACTIVE,-3624.48,MCH5879,1,0,0,0,0,0,0
MCH4682,Chaudry LLC,4131,Transportation,INDIVIDUAL,Hyd,Telangana,2024-01-28 10:50:34,,ACTIVE,-1772.5,MCH4682,1,0,0,1,0,0,0
MCH1261,"Cheema, Savant and Bakshi",5311,Retail,sole_proprietor,Ludhiana,Punjab,2024-06-03 00:00:00,EXGQ1328686965867,INACTIVE,,MCH1261,0,1,0,0,0,0,0
MCH2964,Bala-Sarkar,4814,phone service,INDIVIDUAL,Jalandar,Punjab,2025-06-20 00:00:00,4343067882,ACTIVE,1298.45,MCH2964,0,0,0,0,0,0,0
MCH5362,"kunda, tiwari and nagi",5912,medical,PRIVATE_LIMITED,JPR,Rajasthan,2024-08-09 20:44:38,,INACTIVE,1922.99,MCH5362,0,0,0,1,0,0,0
MCH5285,"Yadav, Dhawan and Bahri",5311,Retail,individual,bengaluru,Karnataka,2025-03-08 00:00:00,XXXX3759,ACTIVE,0.22,MCH5285,0,0,0,0,0,0,0
3998,"krish, tak and peri",4814,TELECOM,PARTNERSHIP,ludhiana,Punjab,2023-08-16 00:00:00,,ACTIVE,1019.25,3998,0,0,0,1,0,0,0
MCH4926,Shankar Ltd,5812,Restaurant,individual,Hyderabad,Telangana,2024-12-28 03:14:33,6804229881,ACTIVE,,MCH4926,0,1,0,0,0,0,0
MCH9424,Sur-Bajaj,5311,Department Store,SOLE-PROPRIETOR,BLR,Karnataka,2025-04-18 00:00:00,XXXX3219,ACTIVE,1902.79,MCH9424,0,0,0,0,0,0,0
MCH7504,Balay PLC,7011,Hospitality,individual,chennai,Tamil Nadu,2025-10-24 10:34:44,1818420938,ACTIVE,1030.01,MCH 7504,0,0,0,0,0,0,0
MCH9769,"Kota, Dara and Sarin",,TRAVEL,PARTNERSHIP,Ludhiana,Punjab,2025-05-22 00:00:00,XXXX8418,ACTIVE,2120.25,MCH 9769,0,0,1,0,0,0,0
MCH2504,Mittal Ltd,5999,Retail Other,individual,Pune,Maharashtra,2024-12-29 00:00:00,XXXX5857,INACTIVE,1689.96,MCH2504,0,0,0,0,0,0,0
MCH8484,"Grover, Swamy and Johal",5912,MEDICAL_STORE,PRIVATE_LIMITED,Kolkata,West Bengal,2023-08-17 22:00:16,,SUSPENDED,1273.08,MCH8484,0,0,0,1,0,1,0
3023,Arora LLC,7011,Hospitality,individual,bengaluru,Karnataka,2025-02-03 00:00:00,,INACTIVE,1722.88,3023,0,0,0,1,0,0,0
MCH4106,Dey and Sons,5411,kirana,private_limited,Hyderabad,Telangana,2026-01-31 00:00:00,XXXX0072,ACTIVE,4216.77,MCH 4106,0,0,0,0,0,0,0
MCH6059,Bhargava PLC,7011,Hotels,Private Limited,Jaipur,Rajasthan,2025-07-16 00:00:00,XXXX7802,HOLD,333.57,MCH6059,0,0,0,0,0,0,0
MCH4801,Bhargava-Basak,5311,Retail,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2025-11-18 06:19:46,XXXX3111,ACTIVE,2920.36,MCH4801,0,0,0,0,0,0,0
MCH3418,Parsa-Parikh,5912,chemist,PARTNERSHIP,Hyderabad,Telangana,2024-07-15 00:00:00,CWGO5653761986608,ACTIVE,8725.31,MCH 3418,0,0,0,0,0,0,0
MCH6448,Pal LLC,4814,Telecom,PARTNERSHIP,Mumbai,Maharashtra,2024-07-09 00:00:00,XXXX5021,ACTIVE,1680.84,MCH6448,0,0,0,0,0,0,0
MCH6450,"Goel, Madan and Gola",9420,Books,individual,chennai,Tamil Nadu,2025-10-15 00:00:00,,ACTIVE,0.855,MCH6450,0,0,0,1,0,0,0
MCH6052,nayak-wadhwa,5912,Pharmacy,PRIVATE-LIMITED,Jaipur,Rajasthan,2023-07-12 00:00:00,XXXX8602,ACTIVE,600.38,MCH-6052,0,0,0,0,0,0,0
6923,"kumar, hayre and grover",5942,BOOKS_STATIONERY,PARTNERSHIP,LKO,Uttar Pradesh,2024-03-12 00:00:00,RIOW5493044350343,INACTIVE,937.24,6923,0,0,0,0,0,0,0
MCH1075,Lala PLC,4814,phone service,INDIVIDUAL,pune,Maharashtra,2024-06-01 00:00:00,IPNE1576095102770,SUSPENDED,1162.41,MCH 1075,0,0,0,0,0,1,0
MCH7749,"dhaliwal, chaudhari and lad",4131,transprt,PRIVATE-LIMITED,LKO,Uttar Pradesh,2023-03-28 01:45:50,,ACTIVE,472.27,MCH7749,0,0,0,1,0,0,0
MCH7607,"vyas, ramakrishnan and narayanan",,BOOKS_STATIONERY,SOLE-PROPRIETOR,Amritsar,Punjab,2025-01-02 19:37:48,2925658717,ACTIVE,7039.03,MCH-7607,0,0,1,0,0,0,0
MCH7832,More-Cherian,3110,Retail,Sole Proprietor,Amritsar,Punjab,2024-12-21 00:00:00,,ACTIVE,1748.94,MCH7832,0,0,0,1,0,0,0
MCH4864,Date Ltd,4110,Grocery,private_limited,BLR,Karnataka,2023-12-06 01:02:00,XXXX6587,ACTIVE,4042.64,MCH4864,0,0,0,0,0,0,0
1843,Edwin and Sons,5999,Miscellaneous,Sole Proprietor,Dilli,Delhi,2024-09-19 00:00:00,,ACTIVE,,1843,0,1,0,1,0,0,0
MCH2559,"Sastry, Dhar and Kibe",7011,Hotel,Partnership,pune,Maharashtra,2023-08-05 00:00:00,0777710681,ACTIVE,1827.84,MCH2559,0,0,0,0,0,0,0
MCH5927,"Hayer, Palla and Ganesh",5699,garments,private_limited,Lucknow,Uttar Pradesh,2024-06-16 00:00:00,,ACTIVE,3764.09,MCH5927,0,0,0,1,0,0,0
MCH6105,upadhyay plc,7011,Hotels,Sole Proprietor,Calcutta,West Bengal,2024-02-07 00:26:26,,ACTIVE,527.81,MCH-6105,0,0,0,1,0,0,0
MCH8782,SWAMY-KHURANA,5699,garments,SOLE_PROPRIETOR,ASR,Punjab,2025-04-29 00:00:00,,ACTIVE,1314.55,MCH8782,0,0,0,1,0,0,0
MCH7661,Mutti Group,5912,MEDICAL_STORE,SOLE-PROPRIETOR,Ludhiana,Punjab,2023-12-19 19:07:43,,ACTIVE,1349.43,MCH7661,0,0,0,1,0,0,0
MCH1772,Grover Group,3110,DEPT_STORE,partnership,Calcutta,West Bengal,2023-03-18 13:57:00,0665098924,ACTIVE,1962.32,MCH1772,0,0,0,0,0,0,0
MCH5793,Hayre and Sons,4131,Bus/Taxi,INDIVIDUAL,amritsar,Punjab,2023-10-23 00:00:00,XXXX4734,ACTIVE,2411.65,MCH-5793,0,0,0,0,0,0,0
MCH8019,Chaudhry-Naidu,5942,Book Store,Private Limited,jaipur,Rajasthan,,,ACTIVE,888.78,MCH8019,0,0,0,1,1,0,0
MCH6707,Chandra Group,4814,Mobile Recharge,PRIVATE-LIMITED,LDH,Punjab,2024-02-10 21:32:02,,ACTIVE,648.63,mch6707,0,0,0,1,0,0,0
MCH4743,Ahluwalia-Bansal,,chemist,PRIVATE-LIMITED,ludhiana,Punjab,2023-08-23 00:00:00,KIYE1462195754397,INACTIVE,486.29,MCH4743,0,0,1,0,0,0,0
MCH4277,"Lad, Krish and Lad",4131,Transport,Private Limited,Hyderabad,Telangana,2024-06-04 00:00:00,,ACTIVE,472.96,MCH4277,0,0,0,1,0,0,0
MCH6765,Handa PLC,5912,Pharmacy,Individual,kolkata,West Bengal,2023-10-30 00:00:00,,ACTIVE,-2771.02,MCH6765,1,0,0,1,0,0,0
MCH4867,"Nath, Taneja and Dey",5812,eating place,partnership,Bangalore,Karnataka,2024-08-05 00:00:00,7096325090,ACTIVE,726.56,MCH4867,0,0,0,0,0,0,0
MCH6819,"ARYA, BASSI AND KAUR",,Retail Other,Partnership,amritsar,Punjab,2025-11-19 00:00:00,,ACTIVE,2433.05,MCH6819,0,0,1,1,0,0,0
MCH4282,PINGLE LTD,5311,Retail,SOLE_PROPRIETOR,ASR,Punjab,2023-05-26 08:14:58,,ACTIVE,0.816,MCH4282,0,0,0,1,0,0,0
5737,"Chaudhary, Raghavan and Brahmbhatt",5912,Pharmacies,INDIVIDUAL,Amritsar,Punjab,2026-02-25 00:00:00,,ACTIVE,1419.52,5737,0,0,0,1,0,0,0
MCH6519,Mane-Madan,5699,Clothing,Partnership,ludhiana,Punjab,2024-12-25 00:00:00,,ACTIVE,978.4,MCH6519,0,0,0,1,0,0,0
MCH2902,"Narang, Varghese and Sur",4131,transprt,individual,Amritsar,Punjab,2023-04-11 16:20:00,,ACTIVE,0.1675,MCH2902,0,0,0,1,0,0,0
MCH6692,"Mohan, Ravi and Sinha",7011,HOTEL_LODGING,partnership,Jalandhar,Punjab,2023-05-10 00:00:00,UFCM4399349836488,ACTIVE,641.51,MCH6692,0,0,0,0,0,0,0
MCH8374,"KOHLI, CHAKRABORTY AND WALI",5942,Books,SOLE_PROPRIETOR,lucknow,Uttar Pradesh,2025-02-16 16:31:03,,ACTIVE,838.62,MCH 8374,0,0,0,1,0,0,0
MCH2217,"Rai, Bala and Shenoy",5411,Grocery Stores,INDIVIDUAL,Mumbay,Maharashtra,2023-08-15 00:00:00,2506258510,ACTIVE,728.77,MCH2217,0,0,0,0,0,0,0
MCH4739,Karpe-Doshi,5411,Grocery Stores,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-10-20 00:00:00,DQQT0527144866471,ACTIVE,-1100.69,MCH4739,1,0,0,0,0,0,0
MCH1345,Bhat Inc,5311,Department Stores,private_limited,Hyd,Telangana,2025-01-28 00:00:00,XXXX9759,ACTIVE,1702.79,MCH 1345,0,0,0,0,0,0,0
MCH2493,"Tella, Lata and Tripathi",8140,TELECOM,INDIVIDUAL,Jaipur,Rajasthan,2023-10-28 00:00:00,ROFA2679305641354,ACTIVE,-4200.08,MCH2493,1,0,0,0,0,0,0
MCH2471,Das Group,5942,BOOKS_STATIONERY,INDIVIDUAL,Jalandhar,Punjab,2024-05-30 00:00:00,SVRE3169162150744,ACTIVE,3177.16,mch2471,0,0,0,0,0,0,0
MCH8854,Kohli-Aurora,4131,Bus/Taxi,PRIVATE-LIMITED,Madras,Tamil Nadu,2023-12-04 00:00:00,XXXX8113,ACTIVE,-429.48,MCH 8854,1,0,0,0,0,0,0
MCH5056,subramaniam plc,5411,GROCERY_STORE,partnership,BLR,Karnataka,,WHRV5412713701234,BLOCKED,473.92,MCH5056,0,0,0,0,1,0,1
MCH3259,Deep and Sons,5912,Pharmacies,partnership,DELHI,Delhi,,7747336061,ACTIVE,308.57,MCH3259,0,0,0,0,1,0,0
MCH8225,Bedi-Date,,Other,PRIVATE-LIMITED,Poona,Maharashtra,2024-02-28 00:00:00,6820537783,ACTIVE,2289.3,MCH 8225,0,0,1,0,0,0,0
MCH2118,Jani-Subramaniam,5942,Stationery,Partnership,Ludhiana,Punjab,2024-05-30 00:00:00,TOPO3167206929855,ACTIVE,1546.09,MCH2118,0,0,0,0,0,0,0
6738,"Jain, Kothari and Subramanian",8140,Telecom,individual,Delhi,Delhi,2025-12-06 23:26:23,MCPW5267667383117,INACTIVE,1846.61,6738,0,0,0,0,0,0,0
MCH7699,chakraborty llc,7011,Hospitality,Sole Proprietor,BLR,Karnataka,2023-01-29 00:00:00,,ACTIVE,145.86,MCH7699,0,0,0,1,0,0,0
MCH8299,Garde PLC,5812,Food,PARTNERSHIP,jaipur,Rajasthan,2023-01-06 00:00:00,,ACTIVE,1496.13,MCH8299,0,0,0,1,0,0,0
MCH8401,Pandey PLC,,Hospitality,partnership,chennai,Tamil Nadu,2025-09-09 00:00:00,0328253862,INACTIVE,0.625,MCH8401,0,0,1,0,0,0,0
MCH4102,Pandya-Kapoor,,Book Store,sole_proprietor,ASR,Punjab,2025-06-03 00:00:00,SZIE5520167745590,ACTIVE,1618.63,MCH 4102,0,0,1,0,0,0,0
MCH8730,"Bhasin, Mall and Sarraf",5999,Misc Retail,PRIVATE-LIMITED,Jalandhar,Punjab,2025-02-13 00:00:00,XXXX3406,ACTIVE,937.7,MCH8730,0,0,0,0,0,0,0
MCH3353,bhardwaj and sons,,chemist,PARTNERSHIP,bengaluru,Karnataka,2023-02-23 13:02:00,,SUSPENDED,4012.28,MCH3353,0,0,1,1,0,1,0
MCH8755,Guha-Dara,5999,Miscellaneous,SOLE-PROPRIETOR,Amritsar,Punjab,2023-08-07 00:00:00,,ACTIVE,3411.15,mch8755,0,0,0,1,0,0,0
MCH1375,"sahota, johal and shanker",5411,groceries,individual,Jalandhar,Punjab,2025-03-02 00:00:00,PHOZ2706415438619,SUSPENDED,1836.94,MCH1375,0,0,0,0,0,1,0
MCH2655,"Brahmbhatt, Desai and Sangha",4814,Telecom,Sole Proprietor,amritsar,Punjab,2026-01-04 00:00:00,4532869649,ACTIVE,0.3102,MCH2655,0,0,0,0,0,0,0
MCH5127,Sankar Group,7011,Hospitality,PARTNERSHIP,New Delhi,Delhi,2024-09-06 00:00:00,3303273399,ACTIVE,2034.47,MCH5127,0,0,0,0,0,0,0
MCH2676,Desai Ltd,4814,TELECOM,PRIVATE-LIMITED,ludhiana,Punjab,2025-05-10 00:00:00,,ACTIVE,399.5,MCH2676,0,0,0,1,0,0,0
MCH9304,Char Ltd,4814,Mobile Recharge,INDIVIDUAL,BLR,Karnataka,2024-01-05 00:00:00,,ACTIVE,531.14,mch9304,0,0,0,1,0,0,0
9888,"Majumdar, Sama and Narayanan",,Mobile Recharge,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-08-13 00:00:00,XXXX3073,INACTIVE,444.72,9888,0,0,1,0,0,0,0
MCH8051,"saxena, kamdar and kannan",5942,Book Store,partnership,New Delhi,Delhi,2024-10-17 00:00:00,,ACTIVE,598.72,MCH8051,0,0,0,1,0,0,0
MCH6016,Batta-Roy,5942,Book Store,PRIVATE_LIMITED,jalandhar,Punjab,2023-07-02 00:00:00,,ACTIVE,3694.66,MCH6016,0,0,0,1,0,0,0
MCH5231,Varghese-Rattan,,Grocery,partnership,Delhi,Delhi,2026-02-05 00:00:00,,ACTIVE,692.04,MCH5231,0,0,1,1,0,0,0
MCH8453,Manne LLC,5699,garments,PRIVATE-LIMITED,amritsar,Punjab,,,ACTIVE,0.397,MCH8453,0,0,0,1,1,0,0
