user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_raw,pan_valid_flag,pan_invalid_flag,aadhaar_masked_flag,aadhaar_valid_flag,aadhaar_invalid_flag,income_negative_flag,dob_missing_flag,income_missing_flag,signup_timestamp_missing_flag,kyc_verified_flag,kyc_high_risk_flag
USR45907,Hardik Ramesh,GUXKU9088P,625394319187,1970-07-22 00:00:00,delhi,Delhi,,Gig Worker,2025-08-16 00:00:00,VERIFIED,MEDIUM,usr45907,1,0,0,1,0,0,0,1,0,1,0
USR20548,Wridesh Joshi,TZSQX5220Z,031743351796,2007-05-12 00:00:00,mumbai,Maharashtra,31338.0,Student,2025-10-01 00:00:00,VERIFIED,LOW,USR20548,1,0,0,1,0,0,0,0,0,1,0
USR37307,Balendra Verma,UOHEX6486E,XXXXXXXX5396,2001-07-17 07:20:05,DELHI,Delhi,37243.0,Unemployed,2025-07-28 00:00:00,VERIFIED,MEDIUM,USR37307,1,0,0,0,1,0,0,0,0,1,0
USR63941,Lopa Shanker,TIVNP2437G,474938292882,1975-04-08 18:00:48,Jaipur,Rajasthan,18089.0,Student,2025-07-12 11:33:35,PENDING,MEDIUM,USR 63941,1,0,0,1,0,0,0,0,0,0,0
USR62335,0rinder Tiwari,KVIYF7177S,XXXXXXXX5008,1967-11-21 19:55:24,Poona,Maharashtra,15492.0,Student,2024-07-08 00:00:00,VERIFIED,MEDIUM,USR62335,1,0,0,0,1,0,0,0,0,1,0
USR82534,Ekalinga Deep,QMKMZ5656K,,1991-01-11 00:00:00,BLR,Karnataka,22070.0,Student,2025-04-22 21:24:00,VERIFIED,LOW,USR82534,1,0,0,0,0,0,0,0,0,1,0
USR28153,Janaki Korpal,AHFWQ6201Q,,1974-06-16 00:00:00,Mumbai,Maharashtra,0.11531,Freelancer,2025-01-16 11:19:05,VERIFIED,LOW,USR28153,1,0,0,0,0,0,0,0,0,1,0
USR-97134,Reva Vaidya,HBVQA7004Y,6537223345,1964-10-05 00:00:00,LDH,Punjab,55126.0,Freelancer,2025-07-01 00:00:00,UNDER_REVIEW,MEDIUM,USR-97134,1,0,0,0,1,0,0,0,0,0,0
USR31953,ekani kar,KRJBG3843A,316943402972,2002-08-16 00:00:00,jaipur,Rajasthan,,Unemployed,2024-08-05 22:11:10,VERIFIED,MEDIUM,usr31953,1,0,0,1,0,0,0,1,0,1,0
USR18418,Vrishti Chaudry,QRINM1863X,179723824180,1987-01-08 00:00:00,kolkata,West Bengal,56033.0,Student,2025-12-04 00:00:00,VERIFIED,HIGH,USR18418,1,0,0,1,0,0,0,0,0,1,1
USR73856,Damini Atwal,0WYDK8338N,390411249547,1980-05-07 00:00:00,Chennai,Tamil Nadu,36.1,Unemployed,2025-06-10 00:00:00,VERIFIED,MEDIUM,USR73856,0,1,0,1,0,0,0,0,0,1,0
USR34047,Nirja Goyal,EDJFV6786Z,354284252681,,Madras,Tamil Nadu,51334.0,Freelancer,2025-04-21 00:00:00,VERIFIED,HIGH,USR34047,1,0,0,1,0,0,1,0,0,1,1
USR11358,Ria Sampath,CBDMJ0910P,760403432642,2003-10-11 00:00:00,ludhiana,Punjab,103450.0,Business Owner,,VERIFIED,LOW,USR11358,1,0,0,1,0,0,0,0,1,1,0
USR64107,Gauri Vora,YBWWC3453,870429928177,1970-06-30 00:00:00,Poona,Maharashtra,12867.0,Salaried,2025-01-23 02:49:00,VERIFIED,LOW,USR64107,0,1,0,1,0,0,0,0,0,1,0
USR35594,Indira Ramachandran,EGAVG3762P,,1962-04-28 08:43:20,chennai,Tamil Nadu,19286.0,Farmer,2024-08-19 00:00:00,VERIFIED,MEDIUM,usr35594,1,0,0,0,0,0,0,0,0,1,0
USR30418,Akshay Sampath,WNKPD6528H,131902883486,1965-01-23 00:00:00,LKO,Uttar Pradesh,17322.0,Unemployed,2024-09-15 20:50:00,VERIFIED,LOW,USR30418,1,0,0,1,0,0,0,0,0,1,0
USR54584,CHAMELI DUBEY,CZJQV2137R,424702742867,2001-07-08 10:32:24,Mumbai,Maharashtra,22185.0,Self Employed,2024-09-01 00:00:00,VERIFIED,LOW,USR54584,1,0,0,1,0,0,0,0,0,1,0
USR48110,Brinda Manda,RYYOT8872F,282630996872,1964-03-17 00:00:00,amritsar,Punjab,21983.0,Business Owner,,VERIFIED,HIGH,USR48110,1,0,0,1,0,0,0,0,1,1,1
USR95700,deepa bhalla,RTWID8017S,474803829105,1991-12-09 00:00:00,Amritsar,Punjab,33200.0,Business Owner,2025-08-06 08:22:00,VERIFIED,LOW,USR95700,1,0,0,1,0,0,0,0,0,1,0
USR78337,Pranit Oza,NZBEB2190H,618150795338,1988-12-02 00:00:00,lucknow,Uttar Pradesh,22457.0,Gig Worker,2024-07-24 00:00:00,VERIFIED,MEDIUM,USR78337,1,0,0,1,0,0,0,0,0,1,0
USR55461,UnnatiKeer,FQVDC8747O,373868774560,2001-11-25 00:00:00,Jalandhar,Punjab,28.6,Business Owner,2025-07-10 00:00:00,REJECTED,LOW,USR55461,1,0,0,1,0,0,0,0,0,0,0
USR99445,Krisha Seshadri,HFMYY3894Z,769553266511,2001-09-17 00:00:00,New Delhi,Delhi,48549.0,Business Owner,2024-01-19 00:00:00,VERIFIED,MEDIUM,USR99445,1,0,0,1,0,0,0,0,0,1,0
USR-26939,SamuelMitter,KIWOV8722C,633005029504,1998-12-04 00:00:00,Amritsar,Punjab,24.1,Retired,2026-02-06 00:00:00,VERIFIED,HIGH,USR-26939,1,0,0,1,0,0,0,0,0,1,1
USR65086,Shivansh Prasad,MRRMZ0743S,0984809036,1962-03-10 20:30:53,ludhiana,Punjab,20739.0,Freelancer,2024-07-06 03:48:49,REJECTED,LOW,usr65086,1,0,0,0,1,0,0,0,0,0,0
USR51330,Manya Bali,SKOUH9200Y,019951099623,1972-10-30 00:00:00,Pune,Maharashtra,30214.0,Student,2025-11-04 21:49:04,VERIFIED,LOW,USR51330,1,0,0,1,0,0,0,0,0,1,0
USR34172,Faras Warrior,ZWOCQ9001I,054598187074,2001-05-10 15:54:00,Mumbay,Maharashtra,0.14529,Self Employed,2025-09-16 00:00:00,VERIFIED,MEDIUM,USR34172,1,0,0,1,0,0,0,0,0,1,0
USR35378,Ishita Mane,LZRJS8644Y,,1981-01-26 18:18:29,Jalandar,Punjab,,Retired,2025-01-01 00:00:00,VERIFIED,MEDIUM,usr35378,1,0,0,0,0,0,0,1,0,1,0
USR28471,Umang Kumer,LBEYE6919S,XXXXXXXX2199,1991-02-13 05:37:51,jaipur,Rajasthan,0.13774,Freelancer,2025-11-11 00:00:00,VERIFIED,MEDIUM,USR28471,1,0,0,0,1,0,0,0,0,1,0
65406,Bhavini Solanki,JVEIG3097A,088850972945,1960-08-11 00:00:00,Jaipur,Rajasthan,20271.0,Unemployed,,UNDER_REVIEW,LOW,65406,1,0,0,1,0,0,0,0,1,0,0
USR16212,sanya sawhney,TBUDL4683R,204949751167,2001-07-23 00:00:00,kolkata,West Bengal,13924.0,Freelancer,2024-09-22 17:09:54,VERIFIED,MEDIUM,usr16212,1,0,0,1,0,0,0,0,0,1,0
USR60904,Suhani Oza,WYWQI1618A,519863482284,1996-03-21 15:32:20,LDH,Punjab,-64722.0,Self Employed,2026-03-31 00:00:00,VERIFIED,LOW,usr60904,1,0,0,1,0,1,0,0,0,1,0
USR68308,Sim0n Ramanathan,LQESD0778U,755842264622,2005-10-17 00:00:00,Delhi,Delhi,22653.0,Gig Worker,2025-02-15 00:00:00,VERIFIED,MEDIUM,USR68308,1,0,0,1,0,0,0,0,0,1,0
USR73563,Unnati Kala,MFVPE2019P,5455534227,1969-06-19 00:00:00,Mumbai,Maharashtra,24.1,Freelancer,,IN_PROGRESS,LOW,USR 73563,1,0,0,0,1,0,0,0,1,0,0
USR70255,Ekani Dua,ACUZI3478D,,1975-01-02 07:27:08,chennai,Tamil Nadu,25961.0,Freelancer,2025-03-19 00:00:00,VERIFIED,MEDIUM,USR70255,1,0,0,0,0,0,0,0,0,1,0
USR66657,Shivansh Goda,TDJCU7352U,760680175158,1972-04-10 00:00:00,jaipur,Rajasthan,27055.0,Student,2024-09-26 03:09:00,VERIFIED,LOW,USR66657,1,0,0,1,0,0,0,0,0,1,0
USR50077,Fiyaz Sunder,SGQUO5647,236728535785,1962-05-11 03:54:34,Madras,Tamil Nadu,15682.0,Farmer,2024-11-28 18:59:06,PENDING,LOW,usr50077,0,1,0,1,0,0,0,0,0,0,0
USR81075,Ishani Naidu,LOLHX7170K,257104790985,2004-02-17 00:00:00,lucknow,Uttar Pradesh,40563.0,Unemployed,2024-12-22 23:51:00,VERIFIED,HIGH,USR81075,1,0,0,1,0,0,0,0,0,1,1
USR_93584,Neel Deo,AFBMT0794B,,1992-08-21 00:00:00,Mumbai,Maharashtra,0.46356,Retired,2024-08-09 16:28:08,VERIFIED,LOW,usr_93584,1,0,0,0,0,0,0,0,0,1,0
USR88185,Vinaya Dora,KIYZN4444E,195238355149,1982-12-13 00:00:00,mumbai,Maharashtra,18104.0,Farmer,2024-07-02 00:00:00,VERIFIED,LOW,USR88185,1,0,0,1,0,0,0,0,0,1,0
USR79161,Liam Goyal,LYIMT9308V,816006457893,2001-12-07 00:00:00,lucknow,Uttar Pradesh,9335.0,Student,2026-02-21 00:00:00,IN_PROGRESS,UNKNOWN,USR79161,1,0,0,1,0,0,0,0,0,0,0
USR50757,Barkha Parmer,UNJBD0770C,180664357027,1967-11-11 00:00:00,Chennai,Tamil Nadu,21395.0,Self Employed,2025-01-23 00:00:00,PENDING,LOW,USR50757,1,0,0,1,0,0,0,0,0,0,0
USR10799,Indira Cheema,GCEYH8996T,014014541696,2004-08-04 00:00:00,lucknow,Uttar Pradesh,27782.0,Unemployed,2025-12-28 00:00:00,PENDING,MEDIUM,USR10799,1,0,0,1,0,0,0,0,0,0,0
USR88938,Jagat Kapoor,RCVDY9085U,691463251198,1994-02-03 00:00:00,chennai,Tamil Nadu,0.50341,Freelancer,2025-08-03 21:44:39,VERIFIED,MEDIUM,USR 88938,1,0,0,1,0,0,0,0,0,1,0
USR22437,Samarth Saraf,KLAWR0922Q,046248566958,1978-01-24 06:46:13,amritsar,Punjab,-12976.0,Farmer,2024-01-06 00:00:00,VERIFIED,MEDIUM,USR 22437,1,0,0,1,0,1,0,0,0,1,0
USR18684,Lipika Balasubramanian,UADKZ7560A,,1966-07-28 00:00:00,LDH,Punjab,16244.0,Business Owner,2026-02-11 02:43:34,IN_PROGRESS,LOW,USR18684,1,0,0,0,0,0,0,0,0,0,0
USR54714,Yochana Nagy,OOSCD5853V,8210690985312,1993-03-01 00:00:00,Chennai,Tamil Nadu,27270.0,Unemployed,2024-12-16 00:00:00,VERIFIED,MEDIUM,USR54714,1,0,0,0,1,0,0,0,0,1,0
USR46227,Vyanjana Dewan,FLWTU6763C,181421437210,1982-02-19 00:00:00,Jalandar,Punjab,29239.0,Freelancer,2024-12-27 20:02:00,VERIFIED,LOW,USR46227,1,0,0,1,0,0,0,0,0,1,0
USR92736,Krish Ganesh,BCYTK0743V,7313993347443,2006-01-04 00:00:00,pune,Maharashtra,19462.0,Gig Worker,,VERIFIED,LOW,USR 92736,1,0,0,0,1,0,0,0,1,1,0
68243,Farhan Sarma,QDGQV8153T,8282630682,1963-11-14 00:00:00,Calcutta,West Bengal,15953.0,Farmer,2025-12-01 02:10:39,VERIFIED,LOW,68243,1,0,0,0,1,0,0,0,0,1,0
USR54662,Kalpit Johal,WSIZM8377T,2280465136145,2005-01-05 13:31:41,chennai,Tamil Nadu,69040.0,Gig Worker,,VERIFIED,LOW,USR 54662,1,0,0,0,1,0,0,0,1,1,0
USR49692,Pranav Ahuja,KNWTL7986M,366181592977,1988-03-31 00:00:00,LKO,Uttar Pradesh,78295.0,Farmer,2025-01-07 00:00:00,VERIFIED,HIGH,USR49692,1,0,0,1,0,0,0,0,0,1,1
78411,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26 23:34:29,Jalandar,Punjab,40100.0,Salaried,2025-10-02 00:00:00,VERIFIED,HIGH,78411,1,0,0,1,0,0,0,0,0,1,1
USR45168,David Sachdeva,JKJJV1240S,041915466352,1979-01-11 12:53:09,LKO,Uttar Pradesh,9179.0,Unemployed,2024-04-03 00:00:00,VERIFIED,LOW,USR45168,1,0,0,1,0,0,0,0,0,1,0
USR57891,Timothy Doctor,DLBXF6631F,078337974416,1966-10-02 09:25:38,lucknow,Uttar Pradesh,22369.0,Self Employed,2025-05-11 00:00:00,VERIFIED,LOW,USR57891,1,0,0,1,0,0,0,0,0,1,0
USR33040,Gayathri Jani,OVLVS3825H,586685302431,2003-01-02 22:29:25,New Delhi,Delhi,21830.0,Student,2024-11-16 21:41:56,VERIFIED,MEDIUM,USR33040,1,0,0,1,0,0,0,0,0,1,0
USR45432,Yauvani Krishna,JSLID1691H,027372290104,,Poona,Maharashtra,44208.0,Freelancer,2026-02-14 00:00:00,UNDER_REVIEW,LOW,USR45432,1,0,0,1,0,0,1,0,0,0,0
USR88242,Warinder Keer,GRFUD3392U,XXXXXXXX0308,1975-05-06 00:00:00,Kolkata,West Bengal,33405.0,Retired,2024-11-10 00:00:00,VERIFIED,LOW,USR88242,1,0,0,0,1,0,0,0,0,1,0
USR24490,Chandran Rajagopal,WEERX9254V,741184421122,1990-06-17 00:00:00,jalandhar,Punjab,28953.0,Freelancer,2025-11-14 01:38:15,VERIFIED,MEDIUM,USR24490,1,0,0,1,0,0,0,0,0,1,0
USR71493,eta shukla,ZXNDJ8595B,026817430613,2001-05-10 00:00:00,Pune,Maharashtra,14758.0,Farmer,2025-06-09 00:00:00,REJECTED,LOW,USR71493,1,0,0,1,0,0,0,0,0,0,0
USR74942,Anamika Bora,CVTXW4518J,495888415507,1980-05-24 06:20:19,Hyd,Telangana,,Retired,2025-04-05 00:00:00,VERIFIED,LOW,USR74942,1,0,0,1,0,0,0,1,0,1,0
USR52453,Tanveer Bora,SRYFE1748M,637410869152,,Kolkata,West Bengal,15729.0,Retired,2026-10-01 00:00:00,VERIFIED,MEDIUM,USR 52453,1,0,0,1,0,0,1,0,0,1,0
USR-72124,Triya Walia,NRPMD1578I,009852293674,1995-06-18 00:00:00,Chennai,Tamil Nadu,12432.0,Retired,,VERIFIED,LOW,USR-72124,1,0,0,1,0,0,0,0,1,1,0
USR-72857,Onveer Sem,,155702075883,1985-12-15 03:05:25,JPR,Rajasthan,,Self Employed,2025-10-16 20:46:38,VERIFIED,LOW,USR-72857,0,0,0,1,0,0,0,1,0,1,0
USR83080,Ikshita Mutti,LYYKM1219X,549748588973,1979-10-16 00:00:00,Pune,Maharashtra,0.27793,Business Owner,2026-03-19 01:20:00,UNDER_REVIEW,HIGH,USR83080,1,0,0,1,0,0,0,0,0,0,1
USR89093,SACHI SODHI,FYONQ3813N,964284453783,1965-05-26 20:35:00,delhi,Delhi,-14044.0,Gig Worker,2025-09-15 14:13:25,VERIFIED,LOW,USR89093,1,0,0,1,0,1,0,0,0,1,0
USR22374,UPMA SAGAR,GZRLA3913O,,1974-09-06 00:00:00,kolkata,West Bengal,30445.0,Unemployed,2026-02-17 00:00:00,VERIFIED,LOW,USR22374,1,0,0,0,0,0,0,0,0,1,0
USR91124,Om Ben,UYATS4644A,112455842064,1988-03-28 16:21:45,mumbai,Maharashtra,15833.0,Unemployed,2024-05-02 04:51:41,VERIFIED,LOW,usr91124,1,0,0,1,0,0,0,0,0,1,0
USR42842,Lee1a Kuruvi11a,PRDCZ7762D,475312848076,1978-01-14 19:17:00,Hyd,Telangana,0.10223,Business Owner,2025-03-17 00:00:00,VERIFIED,MEDIUM,USR42842,1,0,0,1,0,0,0,0,0,1,0
USR22097,Dalaja Bandi,VXXOS1151R,291836654326,1987-09-29 00:00:00,jaipur,Rajasthan,14666.0,Freelancer,,VERIFIED,LOW,USR 22097,1,0,0,1,0,0,0,0,1,1,0
USR25182,Abeer Pall,YMQPS7536H,931542295863,1983-07-15 00:00:00,LDH,Punjab,33673.0,Gig Worker,2024-08-29 00:00:00,VERIFIED,LOW,USR25182,1,0,0,1,0,0,0,0,0,1,0
USR98141,Radha Dave,SOXBR1835P,3963434823,,Amritsar,Punjab,11066.0,Self Employed,2025-10-11 00:00:00,UNDER_REVIEW,LOW,USR98141,1,0,0,0,1,0,1,0,0,0,0
USR93763,Kabir K0rpa1,RYKUP5784S,,1998-01-06 00:00:00,delhi,Delhi,31397.0,Business Owner,2025-01-11 08:38:57,PENDING,LOW,USR93763,1,0,0,0,0,0,0,0,0,0,0
USR63140,Falan Dave,MVX0X7597Z,581894169335,,delhi,Delhi,14699.0,Gig Worker,2025-01-20 00:00:00,VERIFIED,LOW,USR63140,0,1,0,1,0,0,1,0,0,1,0
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,0.21697,Farmer,2024-07-20 00:00:00,PENDING,MEDIUM,USR11515,1,0,0,0,0,0,1,0,0,0,0
USR19143,Ethan Goda,CTEFH7021F,329813751784,2005-10-06 00:00:00,Mumbai,Maharashtra,23362.0,Freelancer,2024-03-20 00:00:00,VERIFIED,HIGH,USR19143,1,0,0,1,0,0,0,0,0,1,1
USR-95415,Chaitanya Thaker,ZDEGY9506Y,731983539399,1969-11-24 19:18:32,amritsar,Punjab,13837.0,Gig Worker,2024-08-25 00:00:00,VERIFIED,LOW,USR-95415,1,0,0,1,0,0,0,0,0,1,0
USR18202,Abhiram Raja,RAE1D7695D,838979935730,1975-09-13 00:00:00,jaipur,Rajasthan,30.6,Gig Worker,2025-08-23 00:00:00,VERIFIED,LOW,USR 18202,0,1,0,1,0,0,0,0,0,1,0
USR80606,Laban Chaudhuri,TFSEU6471W,4371101468,1992-06-04 00:00:00,jaipur,Rajasthan,38286.0,Unemployed,2025-07-04 00:00:00,VERIFIED,MEDIUM,USR 80606,1,0,0,0,1,0,0,0,0,1,0
USR48202,Laksh Bajaj,QXDZA9341Q,XXXXXXXX6358,1996-03-19 00:00:00,LDH,Punjab,25264.0,Business Owner,2025-06-12 00:10:22,VERIFIED,MEDIUM,USR48202,1,0,0,0,1,0,0,0,0,1,0
USR60098,Omisha Krishnamurthy,VARAJ4082L,972154375029,1990-10-01 00:00:00,Jalandar,Punjab,35404.0,Unemployed,2024-11-26 00:00:00,VERIFIED,LOW,USR60098,1,0,0,1,0,0,0,0,0,1,0
USR87240,Jyoti Sur,IEUYM4669L,780696694702,1968-10-05 00:00:00,delhi,Delhi,0.89763,Farmer,2025-03-18 10:56:00,VERIFIED,HIGH,USR87240,1,0,0,1,0,0,0,0,0,1,1
USR-17634,Xiti Raman,XKEOA9409N,XXXXXXXX9759,1962-05-26 00:00:00,delhi,Delhi,14075.0,Farmer,,REJECTED,MEDIUM,USR-17634,1,0,0,0,1,0,0,0,1,0,0
USR-94422,Umang Sarin,ZKEYY4429E,802333206072,2002-09-05 16:54:00,kolkata,West Bengal,8533.0,Retired,2024-10-12 00:00:00,VERIFIED,MEDIUM,USR-94422,1,0,0,1,0,0,0,0,0,1,0
USR42355,Laksh Thaman,ICHKB2482R,554086927386,1990-07-21 00:00:00,Hyd,Telangana,,Unemployed,,VERIFIED,LOW,USR42355,1,0,0,1,0,0,0,1,1,1,0
USR48236,Saumya Vala,HCNXC9103B,243601081793,1975-12-14 21:10:10,Bengaluru,Karnataka,,Retired,2025-05-10 00:00:00,VERIFIED,LOW,usr48236,1,0,0,1,0,0,0,1,0,1,0
USR14548,JAIRAJ MORE,TAGAL2883H,447553656723,2003-10-20 00:00:00,lucknow,Uttar Pradesh,26619.0,Business Owner,,VERIFIED,MEDIUM,USR 14548,1,0,0,1,0,0,0,0,1,1,0
USR95526,PeterKala,JFELW9526F,493046443534,1983-10-05 00:00:00,Hyd,Telangana,27217.0,Student,2026-01-21 08:19:12,VERIFIED,LOW,USR95526,1,0,0,1,0,0,0,0,0,1,0
USR71074,The0d0re Saran,AGESH3576U,XXXXXXXX8260,1978-05-01 00:00:00,Hyderabad,Telangana,0.14256,Retired,2024-03-05 20:12:51,VERIFIED,LOW,USR71074,1,0,0,0,1,0,0,0,0,1,0
USR-25977,Naveen Iyengar,LGJDZ5392O,527153280398,1969-09-09 00:00:00,Poona,Maharashtra,0.1305,Unemployed,2024-06-01 04:28:33,VERIFIED,LOW,USR-25977,1,0,0,1,0,0,0,0,0,1,0
USR67136,Raghav Kaul,ZLKXI6466T,574909604432,,Calcutta,West Bengal,16.7,Business Owner,2024-11-28 00:00:00,VERIFIED,LOW,USR67136,1,0,0,1,0,0,1,0,0,1,0
USR_62629,NathanielHans,NZWAV5535W,849982619358,1962-09-06 00:00:00,Mumbay,Maharashtra,34561.0,Salaried,2026-01-23 00:00:00,IN_PROGRESS,LOW,usr_62629,1,0,0,1,0,0,0,0,0,0,0
USR34004,Januja Suresh,SBMKK9240L,566113415633,1978-02-26 00:00:00,BLR,Karnataka,34370.0,Student,2024-09-15 00:00:00,VERIFIED,MEDIUM,USR34004,1,0,0,1,0,0,0,0,0,1,0
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,XXXXXXXX4268,2000-08-04 00:00:00,HYDERABAD,Telangana,,Gig Worker,2026-02-23 00:00:00,VERIFIED,LOW,USR40439,1,0,0,0,1,0,0,1,0,1,0
USR31030,Xiti Ray,QSJNR1376Z,659807156517,1981-04-18 00:00:00,jalandhar,Punjab,24426.0,Business Owner,2025-08-28 00:00:00,VERIFIED,MEDIUM,USR31030,1,0,0,1,0,0,0,0,0,1,0
USR79295,Wahab Char,WASTI6010Z,XXXXXXXX3406,1973-08-27 22:49:18,kolkata,West Bengal,64023.0,Freelancer,2024-08-29 13:40:21,VERIFIED,LOW,USR79295,1,0,0,0,1,0,0,0,0,1,0
USR80825,Manthan Karan,BPSUE1888N,144232941518,,Bombay,Maharashtra,13454.0,Gig Worker,2024-09-26 00:00:00,REJECTED,MEDIUM,usr80825,1,0,0,1,0,0,1,0,0,0,0
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15 15:19:40,pune,Maharashtra,12815.0,Retired,2024-09-12 00:00:00,REJECTED,LOW,USR48112,1,0,0,0,0,0,0,0,0,0,0
USR85258,Raagini Narain,UHNNE4441C,166004939279,1976-12-26 00:00:00,Poona,Maharashtra,55145.0,Retired,2025-02-19 10:29:00,VERIFIED,LOW,USR85258,1,0,0,1,0,0,0,0,0,1,0
USR86570,Yahvi Rai,HVSEK9568Z,145298156962,,kolkata,West Bengal,37623.0,Gig Worker,,REJECTED,LOW,USR86570,1,0,0,1,0,0,1,0,1,0,0
USR88567,Naksh Ahluwalia,OSBRG1438,3341968699003,,Pune,Maharashtra,30641.0,Farmer,2026-01-08 00:00:00,VERIFIED,MEDIUM,USR88567,0,1,0,0,1,0,1,0,0,1,0
USR93778,Utkarsh Tiwari,QITKS8807X,XXXXXXXX5012,1974-10-24 00:00:00,LKO,Uttar Pradesh,16027.0,Business Owner,2025-12-26 00:00:00,VERIFIED,MEDIUM,USR93778,1,0,0,0,1,0,0,0,0,1,0
USR52141,Yashoda Tandon,FZZBY9534F,956357197881,1997-10-20 00:00:00,Chennai,Tamil Nadu,10864.0,Student,2024-02-01 13:05:08,VERIFIED,LOW,USR 52141,1,0,0,1,0,0,0,0,0,1,0
USR50106,janaki mani,EALPW1624U,347579308688,1977-05-21 00:00:00,Bengaluru,Karnataka,47551.0,Student,2024-07-07 00:00:00,VERIFIED,LOW,USR50106,1,0,0,1,0,0,0,0,0,1,0
USR32614,Jagvi Bahl,ZAQHB7231J,4879339895839,2005-07-02 00:00:00,Chennai,Tamil Nadu,92859.0,Student,2024-11-19 05:30:00,VERIFIED,LOW,USR32614,1,0,0,0,1,0,0,0,0,1,0
USR29799,Amrita De,LSORU2616M,XXXXXXXX0644,1987-09-23 00:00:00,Hyderabad,Telangana,,Farmer,2024-03-21 00:00:00,VERIFIED,LOW,USR29799,1,0,0,0,1,0,0,1,0,1,0
USR66250,Ojas Dalal,BDGEG6184N,114184410362,1974-11-09 11:34:00,Chennai,Tamil Nadu,0.62819,Salaried,2025-05-27 00:00:00,VERIFIED,MEDIUM,usr66250,1,0,0,1,0,0,0,0,0,1,0
USR62412,Aayush Sarna,RUCYJ0962,,1985-03-13 00:00:00,JPR,Rajasthan,36.6,Student,2026-02-19 00:00:00,PENDING,LOW,USR62412,0,1,0,0,0,0,0,0,0,0,0
USR16767,aachal raman,WITWZ1703,236205904972,1988-06-14 00:00:00,jalandhar,Punjab,18733.0,Student,,VERIFIED,LOW,USR16767,0,1,0,1,0,0,0,0,1,1,0
USR26792,NILIMA BATH,RGIKN4424V,713311584019,1995-01-13 00:00:00,Mumbai,Maharashtra,28000.0,Farmer,2024-07-02 02:24:43,VERIFIED,UNKNOWN,USR 26792,1,0,0,1,0,0,0,0,0,1,0
USR14026,Unnati Ganesh,ETZEO7285L,577194837053,1994-01-22 23:26:31,HYDERABAD,Telangana,,Student,,VERIFIED,LOW,USR14026,1,0,0,1,0,0,0,1,1,1,0
USR-92126,Reyansh Acharya,SXRKL3895D,XXXXXXXX4281,2001-05-20 21:10:53,delhi,Delhi,18355.0,Freelancer,2025-01-03 00:00:00,VERIFIED,LOW,USR-92126,1,0,0,0,1,0,0,0,0,1,0
USR35397,Jatin Krish,ENRZY0076Q,706797674251,1972-07-26 00:00:00,LDH,Punjab,19430.0,Gig Worker,2024-03-14 00:00:00,UNDER_REVIEW,HIGH,USR 35397,1,0,0,1,0,0,0,0,0,0,1
USR-69454,Leena Krish,XECMY2176L,392757829345,1965-06-27 00:00:00,LKO,Uttar Pradesh,0.25607,Student,2025-07-21 05:48:56,VERIFIED,HIGH,USR-69454,1,0,0,1,0,0,0,0,0,1,1
USR22207,Alka Palan,RENQK1028K,389799102428,1997-09-27 11:33:00,lucknow,Uttar Pradesh,35735.0,Salaried,,VERIFIED,LOW,usr22207,1,0,0,1,0,0,0,0,1,1,0
USR_28865,Jhalak Murthy,EHTEX0098B,,2006-08-28 00:00:00,lucknow,Uttar Pradesh,28146.0,Business Owner,2024-08-10 00:00:00,VERIFIED,LOW,usr_28865,1,0,0,0,0,0,0,0,0,1,0
USR77100,ManthanBhandari,ERZQH5817Y,1295954859349,,Calcutta,West Bengal,38121.0,Retired,2024-08-25 00:00:00,VERIFIED,LOW,USR77100,1,0,0,0,1,0,1,0,0,1,0
USR29077,Gauri Vala,JFTSW4818T,069203394194,1976-10-25 00:00:00,Bangalore,Karnataka,0.51354,Freelancer,2024-01-08 20:29:00,VERIFIED,MEDIUM,USR29077,1,0,0,1,0,0,0,0,0,1,0
USR38988,Urvashi Dora,OESTA4426,8478184681,1997-05-01 00:00:00,Bengaluru,Karnataka,39420.0,Salaried,2025-06-25 00:00:00,VERIFIED,LOW,USR 38988,0,1,0,0,1,0,0,0,0,1,0
USR98262,Theodore Natt,AVXLW4719L,XXXXXXXX1576,1976-01-12 00:00:00,amritsar,Punjab,15675.0,Student,2024-11-20 00:00:00,VERIFIED,LOW,USR98262,1,0,0,0,1,0,0,0,0,1,0
USR39124,Kalpit Zacharia,,1350086691966,1981-03-15 22:13:37,Lucknow,Uttar Pradesh,15143.0,Business Owner,2025-11-05 20:46:00,VERIFIED,LOW,USR39124,0,0,0,0,1,0,0,0,0,1,0
USR20836,Jackson Mohan,VLGZC2362P,703652258765,1970-04-19 00:00:00,Chennai,Tamil Nadu,73787.0,Business Owner,2024-02-07 00:00:00,VERIFIED,LOW,USR20836,1,0,0,1,0,0,0,0,0,1,0
USR74124,Baljiwan Reddy,JPVYL0923N,,2005-05-27 00:00:00,jalandhar,Punjab,-28069.0,Unemployed,2025-04-23 19:18:00,VERIFIED,LOW,USR74124,1,0,0,0,0,1,0,0,0,1,0
